,address,city,state,zip,fld_zone,zone_subty,x,y,geocoder
52014,619 RANDOLPH ST,CAMDEN,NJ,8105,AE,nan,-75.08855599999998,39.938264,geocodio
52043,25 NEW JERSEY AVE,PENNSVILLE,NJ,8070,AE,nan,-75.51065699999998,39.660468,geocodio
52049,112 NEWELL AVE,TRENTON,NJ,8618,AE,nan,-74.798097,40.233573,geocodio
52056,65 MIRAMAR DRIVE,PENNSVILLE,NJ,8070,AE,nan,-75.53187599999998,39.646065,geocodio
52078,329 IVES AVE,CARNEYS POINT,NJ,8069,AE,nan,-75.468689,39.709992,geocodio
52102,218 ORANGE ST,GLOUCESTER CITY,NJ,8030,AE,nan,-75.127215,39.895366,geocodio
52107,322 JUSTICE DR,CARNEYS POINT,NJ,8069,AE,nan,-75.46763799999998,39.703683,geocodio
52142,416 LAWRENCE ST,BURLINGTON,NJ,8016,AE,nan,-74.85629199999998,40.077186,geocodio
52157,311 HIERING AVE,SEASIDE HEIGHTS,NJ,8751,AE,nan,-74.077076,39.948465,geocodio
52163,459 WOOD ST,BURLINGTON,NJ,8016,AE,nan,-74.859263,40.074887,geocodio
52177,496 LANDING ST,LUMBERTON,NJ,8048,AE,FLOODWAY,-74.81139799999998,39.964098,geocodio
52203,231 HANCOCK AVE,SEASIDE HEIGHTS,NJ,8751,AE,nan,-74.07609999999998,39.944845,geocodio
52323,23 OAKDALE LANE,PENNSVILLE,NJ,8070,AE,nan,-75.495374,39.648483,geocodio
52324,200 S BROAD ST,PENNS GROVE,NJ,8069,AE,nan,-75.473155,39.723718,geocodio
52328,4 WATER ST,PENNSVILLE,NJ,8070,AE,nan,-75.512473,39.666084,geocodio
52380,109 DUNLIN LN UNIT 36,PLEASANTVILLE,NJ,8232,AE,nan,-74.49311799999998,39.378957,geocodio
52388,120 EAST RIVER DR,WILLINGBORO,NJ,8046,A,nan,-74.86920499999998,40.021958,geocodio
52393,223 3RD ST,GLOUCESTER CITY,NJ,8030,AE,nan,-75.12648799999998,39.89541,geocodio
52435,32 STEWART AVE,DELRAN,NJ,8075,AE,nan,-74.97121799999998,40.036349,geocodio
52450,239 C STREET,CARNEYS POINT,NJ,8069,AE,nan,-75.471648,39.714753,geocodio
52464,131 ARBOR MEADOW DR,SICKLERVILLE,NJ,8081,A,nan,-74.967664,39.726448,geocodio
52470,703 LAKEHURST RD,BROWNS MILLS,NJ,8015,A,nan,-74.521642,39.955345,geocodio
52473,843 WOODLAND AVE,BURLINGTON,NJ,8016,AE,nan,-74.870191,40.07082,geocodio
52481,400 HULME ST,BURLINGTON,NJ,8016,AE,nan,-74.84414599999998,40.07869,geocodio
52521,12 W MAPLE AVE,PENNS GROVE,NJ,8069,AE,nan,-75.47549999999998,39.721997,geocodio
52537,117 BARCLAY ST,BURLINGTON CITY,NJ,8016,AE,nan,-74.85608399999998,40.079215,geocodio
52545,22 LAKEVIEW AVE,PENNSVILLE,NJ,8070,AE,nan,-75.5171,39.660264,geocodio
52548,201 LAKEWOOD CT,LITTLE EGG HARBOR TWP,NJ,8087,AE,nan,-74.37265499999998,39.56879,geocodio
52572,106 JUNIPER ST,BURLINGTON,NJ,8016,AE,nan,-74.860454,40.075297,geocodio
52601,26 FAIRVIEW AVE,PENNSVILLE,NJ,8070,AE,nan,-75.50680699999998,39.664117,geocodio
52602,750 HAWKS BRIDGE RD,SALEM,NJ,8079,AE,nan,-75.46343,39.666221,geocodio
52608,7 WILLIAMS DR,PENNSVILLE,NJ,8070,AE,nan,-75.503832,39.66535,geocodio
52611,114 THOMPSON ST,BURLINGTON,NJ,8016,AE,nan,-74.841549,40.082336,geocodio
52619,122 JUNIPER ST,BURLINGTON,NJ,8016,AE,nan,-74.86116,40.075134,geocodio
52623,108 LAFAYETTE ROAD,PENNSVILLE,NJ,8070,AE,nan,-75.538297,39.645423,geocodio
52629,127 ARBOR MEADOW DR,SICKLERVILLE,NJ,8081,A,nan,-74.96768799999998,39.726856,geocodio
52639,1307 WALNUT ST,WEST DEPTFORD,NJ,8086,AE,nan,-75.16498799999998,39.865818,geocodio
52647,40 STATE ST,PENNS GROVE,NJ,8069,AE,nan,-75.471141,39.728934,geocodio
52661,4 HOLLYWOOD BLVD S,FORKED RIVER,NJ,8731,AE,nan,-74.19991299999998,39.826191,geocodio
52679,139 OBERLIN RD,PENNSVILLE,NJ,8070,AE,nan,-75.54119799999998,39.644194,geocodio
52692,200 PINE AVE,SALEM,NJ,8079,AE,nan,-75.479963,39.566717,geocodio
52719,81 N CHESTER AVE,DELRAN,NJ,8075,AE,nan,-74.97204399999998,40.0398,geocodio
52777,106 RIVIERA DR,PENNSVILLE,NJ,8070,AE,nan,-75.53716699999998,39.645904,geocodio
52798,11 ROCHESTER DR,BRICK,NJ,8723,AE,nan,-74.08972099999998,40.014974,geocodio
52808,124 SANFORD ROAD,PENNSVILLE,NJ,8070,AE,nan,-75.54081999999998,39.641109,geocodio
52818,5 CASTRO GROVE DRIVE,TOMS RIVER,NJ,8753,AE,nan,-74.119895,40.015386,geocodio
52833,253 I ST,CARNEYS POINT,NJ,8069,AE,nan,-75.47561299999998,39.714605,geocodio
52849,11 W SUSQUEHANNA DR,LITTLE EGG HARBOR TWP,NJ,8087,AE,nan,-74.383419,39.56347,geocodio
52856,303 COLUMBIA AVE,TRENTON,NJ,8618,AE,FLOODWAY,-74.804293,40.236556,geocodio
52868,3826 PINE ST,WILLIAMSTOWN,NJ,8094,AE,nan,-74.922865,39.613033,geocodio
52875,100 LINCOLN DRIVE,BRIGANTINE,NJ,8203,AE,nan,-74.368716,39.412973,geocodio
52883,1111 LEILANI DR,FORKED RIVER,NJ,8731,AE,nan,-74.17368399999998,39.825133,geocodio
52896,82 PENNWOOD DRIVE,EWING,NJ,8638,AE,nan,-74.77269599999998,40.2498,geocodio
52898,294 JUSTICE DRIVE,CARNEYS POINT,NJ,8069,AE,nan,-75.467077,39.705509,geocodio
52910,78 HERON AVE,PENNSVILLE,NJ,8070,AE,nan,-75.501208,39.664322,geocodio
52939,300 SLOAN AVENUE,COLLINGSWOOD,NJ,8107,AE,nan,-75.093209,39.912598,geocodio
52944,6018 DENNIS LANE,PORT NORRIS,NJ,8349,AE,nan,-75.048724,39.246126,geocodio
52970,755 COLUMBUS RD,BURLINGTON,NJ,8016,AE,nan,-74.844819,40.078939,geocodio
52998,204 SPRUCE AVE,SALEM,NJ,8079,AE,nan,-75.47905,39.565584,geocodio
53010,135 EUGENE FUREY BL,BAYVILLE,NJ,8721,AE,nan,-74.143597,39.898618,geocodio
53013,324 JUSTICE DR,CARNEYS POINT,NJ,8069,AE,nan,-75.46780099999998,39.703559,geocodio
53032,20 ELDER PL,PENNSVILLE,NJ,8070,AE,nan,-75.53993,39.638972,geocodio
53037,210 JUNIPER STREET,BURLINGTON,NJ,8016,AE,nan,-74.862341,40.075155,geocodio
53044,33 S LOS ANGELES DR,LITTLE EGG HARBOR,NJ,8087,AE,nan,-74.384921,39.568368,geocodio
53049,23 SANDS POINT RD,WARETOWN,NJ,8758,AE,nan,-74.17824899999998,39.807808,geocodio
53051,36 MORNINGSIDE DR,PENNSVILLE,NJ,8070,AE,nan,-75.522681,39.643914,geocodio
53055,605 PREDMORE AVE,LANOKA HARBOR,NJ,8734,AE,nan,-74.15458099999998,39.86354,geocodio
53063,110 GENOA AVENUE,EGG HARBOR TWP,NJ,8232,AE,nan,-74.515122,39.388175,geocodio
53087,20 E ESPLANADE,BRICK,NJ,8723,AE,nan,-74.091818,40.026057,geocodio
53091,15 JENKINS AVE,PENNSVILLE,NJ,8070,AE,nan,-75.51115,39.664375,geocodio
53134,302 SEMINOLE TRL,BROWNS MILLS,NJ,8015,A,nan,-74.540323,39.941829,geocodio
53136,100 27TH ST S,BRIGANTINE,NJ,8203,AE,nan,-74.384735,39.398073,geocodio
53181,621 CEDAR RUN DOCK RD,WEST CREEK,NJ,8092,AE,nan,-74.262365,39.661001,geocodio
53188,629 GARFIELD AVENUE,TOMS RIVER,NJ,8753,AE,nan,-74.12995499999998,39.959198,geocodio
53194,47 SPARKS AVE,PENNSVILLE,NJ,8070,AE,nan,-75.512325,39.653209,geocodio
53201,769 ALLEN AVENUE,GIBBSTOWN,NJ,8027,AE,nan,-75.297825,39.82123,geocodio
53202,148 CASTLE HEIGHTS AVE,PENNSVILLE,NJ,8070,AE,nan,-75.522874,39.649455,geocodio
53210,132 QUAKER RD,PENNSVILLE,NJ,8070,AE,nan,-75.54093299999998,39.64283,geocodio
53237,835 BUNNELL ST,LANOKA HARBOR,NJ,8734,AE,nan,-74.14803899999998,39.864493,geocodio
53300,148 RIVER DRIVE AVE,PENNSVILLE,NJ,8070,AE,nan,-75.522238,39.649986,geocodio
53316,435 JOHNSTON AVE,TRENTON,NJ,8629,AE,nan,-74.72774599999998,40.227681,geocodio
53350,1204 SIMPSON AVE,NATIONAL PARK,NJ,8063,AE,nan,-75.16965,39.863465,geocodio
53385,126 LECONEY CIR,PALMYRA,NJ,8065,AE,nan,-75.029199,40.007223,geocodio
53433,344 TAFT AVE,CARNEYS POINT,NJ,8069,AE,nan,-75.465805,39.710582,geocodio
53465,558 RARITAN STREET,CAMDEN,NJ,8105,AE,nan,-75.08813499999998,39.939328,geocodio
53526,20 AMITY ST,PATERSON,NJ,7522,AE,nan,-74.16803899999998,40.930781,geocodio
53533,51 NORWOOD TERRACE,TOTOWA,NJ,7512,AE,nan,-74.20250299999998,40.894665,geocodio
53539,866 GLENWOOD PL,BRICK,NJ,8723,AE,nan,-74.12947,40.052717,geocodio
53540,26 WOODSIDE AVE,KEANSBURG,NJ,7734,AE,nan,-74.126339,40.447619,geocodio
53547,35 HIGHLAND AVE,KEANSBURG,NJ,7734,AE,nan,-74.136646,40.453564,geocodio
53565,234 N 2ND AVE,MANVILLE,NJ,8835,AE,nan,-74.588373,40.546765,geocodio
53599,54 BRAINARD AVENUE,PORT MONMOUTH,NJ,7758,AE,nan,-74.09364499999998,40.43522,geocodio
53606,607 LINCOLN AVENUE,MANVILLE,NJ,8835,AE,FLOODWAY,-74.580212,40.540753,geocodio
53614,43 PAROUBEK ST,LITTLE FERRY,NJ,7643,AE,nan,-74.045632,40.852469,geocodio
53629,32 WILLIS PL,KEANSBURG,NJ,7734,AE,nan,-74.128326,40.441597,geocodio
53635,69-71 DEBORAH CT,PLAINFIELD,NJ,7062,AE,nan,-74.4126,40.638977,geocodio
53638,57 KENNEDY WAY,KEANSBURG,NJ,7734,AE,nan,-74.135964,40.446274,geocodio
53639,33A CAROLYN TER,ROSELLE,NJ,7203,AE,nan,-74.241545,40.650487,geocodio
53642,182 FAYETTE AVE,WAYNE,NJ,7470,AE,FLOODWAY,-74.268174,40.913434,geocodio
53660,121 SECOND ST,MIDDLESEX,NJ,8846,AE,FLOODWAY,-74.492079,40.578753,geocodio
53680,321-323 SHORE DR APT 12 BLDG 2,HIGHLANDS,NJ,7732,AE,nan,-73.99711499999998,40.405889,geocodio
53688,55 HIGHLAND AVE,KEANSBURG,NJ,7734,AE,nan,-74.136376,40.452749,geocodio
53689,324 SHORE DR UNIT B-11,HIGHLANDS,NJ,7732,AE,nan,-73.996395,40.407319,geocodio
53739,8 5TH ST,HAZLET TOWNSHIP,NJ,7734,AE,nan,-74.14016499999998,40.444365,geocodio
53760,616 MONMOUTH AVENUE,PORT MONMOUTH,NJ,7758,AE,nan,-74.092928,40.437816,geocodio
53766,34 SHADYSIDE AVENUE,KEANSBURG,NJ,7734,AE,nan,-74.124391,40.443438,geocodio
53776,137 HIGHLAND BLVD,KEANSBURG,NJ,7734,AE,nan,-74.140618,40.450452,geocodio
53781,7 WOODLAND AVE,LITTLE FERRY,NJ,7643,AE,nan,-74.035104,40.853706,geocodio
53789,18 RANDALL PLACE,KEANSBURG,NJ,7734,AE,nan,-74.13048499999998,40.441658,geocodio
53793,130 CARLISLE TER,PLAINFIELD,NJ,7062,AO,nan,-74.40749599999998,40.639289,geocodio
53804,33-35 TOTOWA AVE,PATERSON,NJ,7502,AE,nan,-74.196521,40.910314,geocodio
53816,62 SEA BREEZE WAY,KEANSBURG,NJ,7734,AE,nan,-74.13768799999998,40.453416,geocodio
53861,15 COTTAGE PLACE,KEANSBURG,NJ,7734,AE,nan,-74.123452,40.444375,geocodio
53865,50 VALENTINE ST UNIT 12A,MONMOUTH BEACH,NJ,7750,AE,nan,-73.983728,40.324549,geocodio
53891,8 ROOSEVELT AVENUE,KEANSBURG,NJ,7734,AE,nan,-74.13768399999998,40.449968,geocodio
53897,64 LAWRENCE AVE,KEANSBURG,NJ,7734,AE,nan,-74.124435,40.446901,geocodio
53898,169 1ST STREET,MIDDLESEX,NJ,8846,AE,FLOODWAY,-74.49125499999998,40.57947,geocodio
53908,1413 LINCOLN AVE,POMPTON LAKES,NJ,7442,AE,FLOODWAY,-74.283564,40.987438,geocodio
53927,70 ATLANTIC AVE,NORTH MIDDLETOWN,NJ,7748,AE,nan,-74.118682,40.442588,geocodio
53936,38 HARRIS ST,CARTERET,NJ,7008,AE,nan,-74.221191,40.581232,geocodio
53941,38 ZELIFF AVE,LITTLE FALLS,NJ,7424,AE,FLOODWAY,-74.243104,40.88862,geocodio
53950,48 BRIARWOOD AVENUE,KEANSBURG,NJ,7734,AE,nan,-74.127386,40.4451,geocodio
53975,129 LAWRENCE AVE,KEANSBURG,NJ,7734,AE,nan,-74.12827,40.445689,geocodio
53979,54 NORWOOD TER,TOTOWA,NJ,7512,AE,nan,-74.20274399999998,40.895011,geocodio
53988,67 PACIFIC AVE,NORTH MIDDLETOWN,NJ,7748,AE,nan,-74.11882199999998,40.439792,geocodio
54014,28 RIVERVIEW CIR,LITTLE FALLS,NJ,7424,AE,FLOODWAY,-74.23955999999998,40.89118,geocodio
54020,37 BEACON BLVD,KEANSBURG,NJ,7734,AE,nan,-74.12102299999998,40.44603,geocodio
54066,801 BAYVIEW AVE,UNION BEACH,NJ,7735,AE,nan,-74.16354699999998,40.446184,geocodio
54068,14 RIVER DRIVE,ELMWOOD PARK,NJ,7407,AE,nan,-74.130359,40.922384,geocodio
54071,41 COLLINS ST,KEANSBURG,NJ,7734,AE,nan,-74.13057,40.449814,geocodio
54074,104 PARK AVE,KEANSBURG,NJ,7734,AE,nan,-74.12437699999998,40.444433,geocodio
54092,15 LOUIS ST,LITTLE FALLS,NJ,7424,AE,FLOODWAY,-74.242187,40.8875,geocodio
54103,316 W 3RD AVE,ROSELLE,NJ,7203,AE,nan,-74.269813,40.656794,geocodio
54109,24 CHARLES AVE,KEANSBURG,NJ,7734,AE,nan,-74.143758,40.449266,geocodio
54114,29 MYRTLE AVE,KEANSBURG,NJ,7734,AE,nan,-74.134933,40.448303,geocodio
54119,41 LINCOLN COURT,KEANSBURG,NJ,7734,AE,nan,-74.131696,40.44545,geocodio
54126,58 MARION AVE,SPRINGFIELD,NJ,7081,AE,nan,-74.301067,40.710068,geocodio
54162,1528 LINCOLN AVE,POMPTON LAKES,NJ,7442,AE,FLOODWAY,-74.283288,40.984194,geocodio
54167,122-124 BERKELEY TER,PLAINFIELD,NJ,7062,AO,nan,-74.408215,40.638783,geocodio
54200,163 JEROME PL,BLOOMFIELD,NJ,7003,AE,nan,-74.187475,40.791962,geocodio
54214,121 DAWES HIGHWAY,POMPTON LAKES,NJ,7442,AE,FLOODWAY,-74.281431,40.985725,geocodio
54215,731 SEVENTH ST,UNION BEACH,NJ,7735,AE,nan,-74.176597,40.449566,geocodio
54219,64 MANNING PLACE,KEANSBURG,NJ,7734,AE,nan,-74.13265599999998,40.442783,geocodio
54240,110 ASH STREET,UNION BEACH,NJ,7735,AE,nan,-74.184635,40.444055,geocodio
54264,44 CARTER AVE,NORTH MIDDLETOWN,NJ,7748,AE,nan,-74.112538,40.434471,geocodio
54277,75 CREEK RD,KEANSBURG,NJ,7734,AE,nan,-74.139464,40.447407,geocodio
54282,52 BRIARWOOD AVENUE,KEANSBURG,NJ,7734,AE,nan,-74.12738299999998,40.4449,geocodio
54290,281 WATSON AVENUE,PLAINFIELD,NJ,7062,AO,nan,-74.405932,40.631861,geocodio
54335,981 VALLEY STREET UNIT 4,VAUXHALL,NJ,7088,AE,nan,-74.291368,40.718524,geocodio
54349,518 CENTRAL AVE,UNION BEACH,NJ,7735,AE,nan,-74.168588,40.443537,geocodio
54358,124 2ND STREET,MIDDLESEX,NJ,8846,AE,FLOODWAY,-74.49163699999998,40.579086,geocodio
54386,220 JOHNSTON AVE,PLAINFIELD,NJ,7062,AO,nan,-74.410477,40.630355,geocodio
54389,204 N 1ST ST,PATERSON,NJ,7522,AE,nan,-74.16713,40.929974,geocodio
54407,98 BEACHWAY AVE #2A A2,KEANSBURG,NJ,7734,AE,nan,-74.12979199999998,40.452594,geocodio
54450,72 MACARTHUR AVE,SAYREVILLE,NJ,8872,AE,nan,-74.367711,40.4593,geocodio
54508,206 SUNSET AVENUE,PORT MONMOUTH,NJ,7758,AE,nan,-74.096394,40.43038,geocodio
54526,28 EVERGREEN PL,KEANSBURG,NJ,7734,AE,nan,-74.125652,40.444953,geocodio
54535,55 WASHINGTON AVE,KEANSBURG,NJ,7734,AE,nan,-74.136284,40.447667,geocodio
54555,801 7TH ST,UNION BEACH,NJ,7735,AE,nan,-74.175098,40.44844,geocodio
54606,330 SHORE DRIVE E30,HIGHLANDS,NJ,7732,AE,nan,-73.998642,40.407567,geocodio
54716,192 FAIRFIELD RD,WAYNE,NJ,7470,AE,FLOODWAY,-74.27092899999998,40.89764,geocodio
54751,89 SEVENTH ST,HAZLET TWP,NJ,7734,AE,nan,-74.144273,40.443394,geocodio
54759,610 DAWES HWY,POMPTON LAKES,NJ,7442,AE,nan,-74.286833,40.984682,geocodio
54771,514 MORNINGSIDE PL,NORTH MIDDLETOWN,NJ,7748,AE,nan,-74.119687,40.437653,geocodio
54774,7 1ST ST,OAKLAND,NJ,7436,AE,nan,-74.24637099999998,41.030742,geocodio
54784,1406 E FRONT ST,PLAINFIELD,NJ,7062,AO,nan,-74.407455,40.64066,geocodio
54785,6 11TH ST,HAZLET TOWNSHIP,NJ,7734,AE,nan,-74.137849,40.441139,geocodio
54817,31 HOWARD AVE,KEANSBURG,NJ,7734,AE,nan,-74.138142,40.447227,geocodio
54835,1100 ALVARADO DR SE UNIT 114,ALBUQUERQUE,NM,87108,AO,nan,-106.5817,35.061612,geocodio
54846,452 CARSON DR SE,LOS LUNAS,NM,87031,AE,nan,-106.725265,34.801366,geocodio
54866,31 AL SEERY DR,BELEN,NM,87002,A,nan,-106.759589,34.655339,geocodio
54869,5 MAESTAS RD,BELEN,NM,87002,A,nan,-106.76273,34.646031,geocodio
54887,3 ALECIA CIR,PERALTA,NM,87042,AE,nan,-106.687799,34.832029,geocodio
54912,224 DELAWARE AVENUE,ALAMOGORDO,NM,88310,AH,nan,-105.957728,32.892669,geocodio
55040,1642 LOS LENTES RD SE,LOS LUNAS,NM,87031,AE,nan,-106.736394,34.787951,geocodio
55092,758 WRIGHT AVENUE,ALAMOGORDO,NM,88310,AH,nan,-105.977236,32.853859,geocodio
55095,404 SOUTH AVENUE F,PORTALES,NM,88130,AH,nan,-103.34022700000001,34.180176,geocodio
55101,9512 BUTTERFIELD BLVD,LAS CRUCES,NM,88011,AE,nan,-106.646645,32.406224,geocodio
55103,1100 WILLOW CT SE,LOS LUNAS,NM,87031,AE,nan,-106.727282,34.798497,geocodio
55125,1120 W GUM ST,PORTALES,NM,88130,AH,nan,-103.34567,34.187637,geocodio
55146,1107 CHAVEZ ST,CARLSBAD,NM,88220,AO,nan,-104.233307,32.408307,geocodio
55191,2540 SHARONDALE DR,CLOVIS,NM,88101,AE,nan,-103.187492,34.425323,geocodio
55205,1626 N. GILA DR,HOBBS,NM,88240,AO,nan,-103.117198,32.717863,geocodio
55209,1100 ALVARADO DR SE APT 211,ALBUQUERQUE,NM,87108,AO,nan,-106.5817,35.061612,geocodio
55211,970 LOMAX AVE,BOSQUE FARMS,NM,87068,AE,nan,-106.703297,34.846188,geocodio
55219,1533 NORTH FOWLER ST,HOBBS,NM,88240,AO,nan,-103.135812,32.716325,geocodio
55276,1204 CATALINA LN,ALAMOGORDO,NM,88310,AH,nan,-105.946501,32.909867,geocodio
55313,1155 MANZANITO DR,BOSQUE FARMS,NM,87068,AE,nan,-106.698153,34.857969,geocodio
55338,6 FORGOTTEN PROMISE LN,PERALTA,NM,87042,AE,nan,-106.70263000000001,34.817634,geocodio
55340,1124 GABALDON PL,BELEN,NM,87002,A,nan,-106.777019,34.676221,geocodio
55348,213 ASCOT PARADE,ALAMOGORDO,NM,88310,AE,nan,-105.959026,32.87415,geocodio
55373,2 LIZZIE LN,LOS LUNAS,NM,87031,A,nan,-106.728194,34.745796,geocodio
55375,1169 DOUGLAS DRIVE,LAS CRUCES,NM,88005,AE,nan,-106.796026,32.315829,geocodio
55422,623 CAMPANA AVE,BELEN,NM,87002,A,nan,-106.76458,34.665997,geocodio
55428,1103 CATALINA LN,ALAMOGORDO,NM,88310,AH,nan,-105.949027,32.910164,geocodio
55460,419 CALLE BARRIO NUEVO,BERNALILLO,NM,87004,A,nan,-106.555466,35.308282,geocodio
55522,121 VALENTIN RD,BELEN,NM,87002,A,nan,-106.765565,34.67321,geocodio
55530,817 EAST ROXANA ST,HOBBS,NM,88240,AO,nan,-103.126876,32.69421,geocodio
55532,218 E LLANO DR,HOBBS,NM,88240,AO,nan,-103.133901,32.716735,geocodio
55556,1202 N JEFFERSON ST,HOBBS,NM,88240,AO,nan,-103.12302,32.712874,geocodio
55577,18 BARBARA LN,LOS LUNAS,NM,87031,AE,nan,-106.684923,34.794243,geocodio
55580,600 S MELENDRES ST,LAS CRUCES,NM,88005,AE,nan,-106.78273,32.302887,geocodio
55583,1105 SANTISTEVAN CT SE,LOS LUNAS,NM,87031,AE,nan,-106.731403,34.791464,geocodio
55610,2413 PUERTO RICO AVE,ALAMOGORDO,NM,88310,AH,nan,-105.94835800000001,32.920773,geocodio
55636,1000 SPRUCE CT SE,LOS LUNAS,NM,87031,AE,nan,-106.730096,34.798306,geocodio
55639,100 W. GOLD AVE,HOBBS,NM,88240,AO,nan,-103.136538,32.729145,geocodio
55647,1807 MOOR PL,ALAMOGORDO,NM,88310,AH,nan,-105.954439,32.912095,geocodio
55671,1512 CUBA AVE,ALAMOGORDO,NM,88310,AH,nan,-105.946209,32.907744,geocodio
55682,930 MANZANO AVE SE,LOS LUNAS,NM,87031,AE,nan,-106.732283,34.796456,geocodio
55699,2000 SPRINGFIELD WAY,FARMINGTON,NM,87401,AE,nan,-108.184085,36.729679,geocodio
55734,1188 N MOLINA RD,BELEN,NM,87002,A,nan,-106.76249600000001,34.680035,geocodio
55769,2114 STANFORD AVE,ALAMOGORDO,NM,88310,AE,nan,-105.941591,32.916569,geocodio
55786,215 E ALBERTSON DR,HOBBS,NM,88240,AO,nan,-103.134534,32.729999,geocodio
55805,1006 MONTE VISTA DR,SOCORRO,NM,87801,AE,nan,-106.88264400000001,34.06732,geocodio
55806,4903 CERRITOS AVE SW,LOS LUNAS,NM,87031,A,nan,-106.76063,34.752811,geocodio
55831,706 ARNOLD LANE,ALAMOGORDO,NM,88310,AH,nan,-105.952531,32.914037,geocodio
55881,108 W ALBERTSON DR,HOBBS,NM,88240,AO,nan,-103.136816,32.730038,geocodio
55926,4903 W DARK HORSE RD,HOBBS,NM,88240,AO,nan,-103.198951,32.752406,geocodio
55946,104 LYDELL ST,SYRACUSE,NY,13204,AE,nan,-76.178779,43.03817,geocodio
55986,1289 FIRST AVE,WATERVLIET,NY,12189,AE,nan,-73.702501,42.722592,geocodio
56090,6521 FREMONT ROAD,EAST SYRACUSE,NY,13057,AE,nan,-76.029229,43.086745,geocodio
56163,148 E MAIN ST,NORWICH,NY,13815,AE,nan,-75.511009,42.532097,geocodio
56269,15 RIVER ST,RICHFIELD SPRINGS,NY,13439,A,nan,-74.99121599999998,42.85299,geocodio
56280,156 HUDSON AVENUE,GREEN ISLAND,NY,12183,AE,nan,-73.690561,42.745484,geocodio
56503,104 BROADWAY,WATERVLIET,NY,12189,AE,nan,-73.707452,42.707377,geocodio
56520,605 YOUNG AVE,SYRACUSE,NY,13211,AE,nan,-76.13946,43.093108,geocodio
56532,44 GARDNER STREET,WHITESBORO,NY,13492,AE,nan,-75.28902999999998,43.1167,geocodio
56627,1506 CLAUVERWIE RD,MIDDLEBURGH,NY,12122,AE,FLOODWAY,-74.334293,42.591874,geocodio
56695,28 RIVER ST,RICHFIELD SPRINGS,NY,13439,A,nan,-74.991721,42.852269,geocodio
56708,81 GEORGE ST,OWEGO,NY,13827,AE,nan,-76.27459299999998,42.112209,geocodio
56769,13 BENTON AVE,WALTON,NY,13856,AE,FLOODWAY,-75.126593,42.169364,geocodio
56781,11 MEADOW ST,LIVINGSTON MANOR,NY,12758,AE,nan,-74.826378,41.900712,geocodio
56819,151 COOLIDGE AVE,SYRACUSE,NY,13204,AE,nan,-76.16329299999998,43.033961,geocodio
56860,32 ARTHUR AVE,CORTLAND,NY,13045,AE,nan,-76.18401799999998,42.605967,geocodio
56932,7744 HIGGINSVILLE RD,BLOSSVALE,NY,13308,AE,FLOODWAY,-75.699639,43.220179,geocodio
57029,22 JONES AVENUE,NORWICH,NY,13815,AE,nan,-75.520711,42.52222,geocodio
57137,305 LEXINGTON AVE,ONEIDA,NY,13421,AE,nan,-75.647107,43.092318,geocodio
57151,140 W CAMPBELL RD,SCHENECTADY,NY,12306,AE,nan,-73.982417,42.813556,geocodio
57163,34 HIGH ST,GREEN ISLAND,NY,12183,AE,nan,-73.694849,42.746072,geocodio
57214,207 WILMONT RD,SYRACUSE,NY,13219,AE,nan,-76.235629,43.052007,geocodio
57259,18 ELLMORE DRIVE,WHITESBORO,NY,13492,AE,nan,-75.286302,43.121019,geocodio
57286,37 WILLETT ST,FORT PLAIN,NY,13339,AE,nan,-74.623272,42.933834,geocodio
57299,39 ARCH ST,GREEN ISLAND,NY,12183,AE,nan,-73.69416599999998,42.746431,geocodio
57306,88 SPRAGUE AVE,MIDDLETOWN,NY,10940,AE,nan,-74.416666,41.44013,geocodio
57381,59 W MAIN ST.,OWEGO,NY,13827,AE,FLOODWAY,-76.276075,42.097451,geocodio
57409,17 MECHANIC STREET,OXFORD,NY,13830,AE,nan,-75.596914,42.43823,geocodio
57428,17 SHARON DRIVE,NORWICH,NY,13815,AE,nan,-75.530359,42.535328,geocodio
57477,7 BRINK STREET,MARATHON,NY,13803,AE,nan,-76.032478,42.440232,geocodio
57494,11 EVANS ST,BAINBRIDGE,NY,13733,AE,nan,-75.476686,42.293902,geocodio
57495,1307 MARSHLAND ROAD,APALACHIN,NY,13732,AE,nan,-76.184893,42.092681,geocodio
57520,7887 GABLE DRIVE,BRIDGEPORT,NY,13030,AE,nan,-75.98019999999998,43.161789,geocodio
57524,100 MCMASTER ST,OWEGO,NY,13827,AE,nan,-76.26684,42.103536,geocodio
57632,7 SEAL PL,LACKAWANNA,NY,14218,AE,nan,-78.83261199999998,42.81461,geocodio
58040,106 MERCURY DR,ROCHESTER,NY,14624,AE,nan,-77.74460899999998,43.135499,geocodio
58073,11 ALFRED AVE,ROCHESTER,NY,14623,AE,nan,-77.684848,43.089185,geocodio
58598,72 JEFFERSON ST,FREEPORT,NY,11520,AE,nan,-73.57894899999998,40.638435,geocodio
58606,241 FOREST RD,MASTIC BEACH,NY,11951,AE,nan,-72.85298899999998,40.754553,geocodio
58631,48 HOWARD AVENUE,FREEPORT,NY,11520,AE,nan,-73.57796899999998,40.630904,geocodio
58643,13 LANCASTER ROAD,ISLAND PARK,NY,11558,AE,nan,-73.66066499999998,40.59932,geocodio
58660,208 RHAME AVENUE,EAST ROCKAWAY,NY,11518,AE,nan,-73.66683299999998,40.635874,geocodio
